m,targetID,KID,dimerID,Linf,MSE,goodenough,targetID_name
16,5,4,2,2.0,12.254115742016133,False,XNOR
16,1,2,102,1.4895205317342977,8.6541550914235,False,NAND
16,10,8,12,3.117022720740254,22.388155121662823,False,ratio
16,1,5,107,1.5507234709399456,8.441399778573562,False,NAND
16,4,8,79,1.1219316589533104,1.8401637908852397,False,NOR
16,4,2,132,1.2313941934217234,6.128798431974968,False,NOR
16,0,1,5,2.0,7.956879077592834,False,AND
16,8,9,3,3.3671960800431533,28.53454054429537,False,AneqB
16,2,7,105,1.3435427267985662,7.992122553051267,False,OR
16,6,4,24,2.0,12.0,False,ANOTB
16,10,1,17,3.9603960396039604,62.34003023183917,False,ratio
16,7,0,87,2.0,1.9408975210088233,False,AeqB
16,7,3,31,1.9521307117620261,1.778642160089732,False,AeqB
16,8,9,118,1.771373160048845,3.5777962902556433,False,AneqB
16,2,6,93,2.0,13.764578437974322,False,OR
16,9,6,127,1.4633358973430104,2.1863015432843977,False,DoubleBandpass
16,7,4,127,2.0,2.0,False,AeqB
16,6,1,81,2.0,1.6332209477679367,False,ANOTB
16,10,9,52,2.3132128453608063,10.93911468083406,False,ratio
16,2,1,52,2.0,36.0,False,OR
16,3,4,129,1.535688953417571,8.454864120067207,False,XOR
16,6,7,130,1.5284355652492025,7.28546426270858,False,ANOTB
16,5,6,72,2.0,24.0,False,XNOR
16,9,7,117,1.5124956044692701,2.161438104077458,False,DoubleBandpass
16,0,6,89,1.8033001010866476,5.786029289513633,False,AND
16,8,2,33,1.8427547241195563,3.66477859885584,False,AneqB
16,1,3,135,1.6061354580514444,23.319874421586917,False,NAND
16,2,7,37,2.0,36.0,False,OR
16,10,8,99,2.030897060298776,13.957122499131406,False,ratio
16,0,8,39,2.0,12.0,False,AND
16,9,9,115,1.887506645533716,2.7595735952191554,False,DoubleBandpass
16,7,8,69,1.8911114368625133,1.880033192601412,False,AeqB
16,6,9,67,1.5379758746436258,7.781542462418261,False,ANOTB
16,4,6,61,2.0,12.0,False,NOR
16,1,7,1,2.0,36.0013959206712,False,NAND
16,5,1,85,1.8396519640986675,12.69023806620635,False,XNOR
16,6,7,107,2.0,12.0,False,ANOTB
16,7,9,19,2.0,1.7203943181494585,False,AeqB
16,6,3,94,1.5717076148164888,8.401536009183863,False,ANOTB
16,6,9,78,2.0,9.448252931407692,False,ANOTB
16,0,0,47,1.5258618682489402,8.688846396218961,False,AND
16,10,9,56,3.9603960396039604,62.34003023183917,False,ratio
16,2,7,14,2.0,18.300202508893253,False,OR
16,0,2,38,2.0,9.880266709587865,False,AND
16,8,8,66,1.7875416954953556,3.590945366116518,False,AneqB
16,8,2,4,2.0,42.65600787191062,False,AneqB
16,9,4,52,1.891879744291126,2.5648287481178964,False,DoubleBandpass
16,1,7,78,2.0,36.0,False,NAND
