m,targetID,used,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
8,122,,0.002298808380207336,0.0023103723987698077,0.0023292377618681624,0.0023602635851576333,0.0024119634662610806,0.002499991818918371,0.0026552461167752756,0.0029456075359767502,0.0040316005724288445,0.0088597616181925,0.0311592803191613,0.0794561453392055,0.13962036353890034,0.19581627622327377,0.23821160687421403,0.25751846318649896,0.2591811641079526,0.25357302867071263,0.24230471524816924,0.22507712009574773,0.20147369187715097,0.17128966328923553,0.13426750560957423,0.08994644608819535,0.03882532442782431,0.013441772978075856,0.0057672291434451035,0.003533762275701968,0.002192488132985458,0.0013950474644196613
8,123,,0.0010041800733897714,0.0010042046991550018,0.001004244738768726,0.0010323595390280614,0.0011477581181384027,0.0013973126319657006,0.0020040901856246155,0.0035775692358704972,0.007802409734811056,0.019309658527004503,0.0472537334111951,0.09487983888074308,0.1633131103013112,0.24420961629553492,0.31717764755343913,0.3624050046968195,0.385064129939547,0.39783012894856484,0.4055859437433143,0.4106098497734125,0.41407568038987913,0.416599656012097,0.4185127102934276,0.4200201006389628,0.42124553269096754,0.4222679464737941,0.42313914349949583,0.423879018774167,0.42452615017587625,0.425106069749645
8,124,True,0.001005887522370086,0.001005960209449269,0.0010060781267770794,0.0010433269892483792,0.0011754998962216837,0.0014271979225978994,0.0019381544702965726,0.003852335876740911,0.009205636322763382,0.02147939310981671,0.045949204881448616,0.08607751585681554,0.1436064131359297,0.22209667979417283,0.3186056956938488,0.41988728568414896,0.5143528511085786,0.5990564942935152,0.6733036513148696,0.739453498750888,0.8002046474963913,0.8554732356029126,0.9048468440746104,0.9494783499165571,0.9901815684917277,1.0406069035200076,1.0805294255403743,1.1177189863309214,1.1455639580978891,1.1689908900137438
8,125,,0.0010019405808664196,0.0010019488295171125,0.001001962160721335,0.0011397770687700537,0.0014303515625096353,0.0019230060587887,0.002953650683961929,0.0052727345906647665,0.010293982334807276,0.021514868635469156,0.04340007272732146,0.07609497583298555,0.12497148131234212,0.19681274419189565,0.29916570950393767,0.43792402088531235,0.6129871057187204,0.8190262665852374,1.0460765503824727,1.2814461945860889,1.5139480684629958,1.7361902291950946,1.946843784667021,2.14759343024523,2.3402883748535612,2.5273016898393026,2.711377029364081,2.8908247141517815,3.066217569008312,3.241018963059701
8,126,,0.001,0.001,0.001,0.0011436223076120196,0.0014466228372226812,0.001986848610224717,0.0031400914495931503,0.005422750192249524,0.010455010307446012,0.022237750446261587,0.04348846601638452,0.07584100950224554,0.12414168203817005,0.19519423603013206,0.2975656062487272,0.441979624440198,0.6416157617645624,0.9122230804728132,1.272199965469946,1.7427426980993956,2.34818465245351,3.1166994056560218,4.081585428304398,5.2829563115967035,6.788105330428349,8.611500497730576,10.809248403767377,13.43054713384563,16.54366679177977,20.18365754140082
8,127,,0.0023091979383693608,0.002407056914364915,0.0025679272938005813,0.002835195304284735,0.003285685741035628,0.004058773269282557,0.005411636845708613,0.007820286728964893,0.012154166710987482,0.019961211139507357,0.03391643493641106,0.0585208505102677,0.10119180900376286,0.17394752003267963,0.2959124790033823,0.4966837121753774,0.8194618866165001,1.3173524977512256,2.008649926967448,2.628469996515013,2.077484481643254,0.19328503653512738,0.008857635533859968,0.0017309192958471773,0.001,0.001,0.001,0.001,0.001,0.001
8,128,,0.0010003417857144463,0.0010003423612012477,0.0010003432914444845,0.0010601207259999601,0.0012383767805148394,0.001568314363771707,0.0022637828769217403,0.0038988928603757426,0.007767528431098555,0.017617689315262405,0.04278860787330741,0.08932864721097401,0.16814521198709795,0.29938404417344566,0.5131097092309612,0.8489451071159687,1.3232947305058562,1.899333513329352,2.488176716947362,2.967151135814268,3.2652396070778336,3.4509947655350723,3.5731594063443435,3.6554630467677325,3.7135127126964567,3.757115225355897,3.791370474833928,3.8191328756257508,3.8428161660954707,3.863803077532813
8,129,,0.001,0.001,0.001,0.0011418884223405572,0.0014459820001790525,0.0019631244701674593,0.0029825326971398935,0.005186162836164131,0.010056009270274823,0.020732372218333555,0.04281243985944597,0.07905394572713674,0.13704983424103045,0.22881691108086047,0.37170982666881364,0.5904941198429179,0.919682880654238,1.4048800145873022,2.1020654321258574,3.068574705321958,4.336142227203551,5.9087694287789025,7.743104871947336,9.753640724024777,11.83985372584333,13.926117299194097,16.020857437252918,18.081149167664144,20.12608591479105,22.148480714790445
8,130,,0.001,0.001,0.001,0.0010949693213037396,0.0013350230445798293,0.0017534247281213104,0.0025703996520159453,0.00438072472878133,0.008512846854943652,0.018502788298204047,0.0421474980881128,0.08498888275061377,0.15728766466822658,0.2784815262252725,0.47940550794509906,0.8094076356066094,1.3472128526392106,2.217186192057604,3.6115303629599476,5.814751633804065,9.15375727764353,13.6873881672951,19.162275939806015,24.91177550663272,29.99024185722303,33.840869470397365,36.894387349895055,39.33461861805473,41.299835903692255,42.90294450920774
8,131,,0.001,0.001,0.001,0.0010121177753891952,0.0011265390752086763,0.0016065068439457281,0.0028427784220744446,0.0054238385097129796,0.01080717278286081,0.021748275428485526,0.041277799831629804,0.07398150704226802,0.12828661910174366,0.21796290362348555,0.36521997831747416,0.605946815256521,0.998140394849966,1.635502127824492,2.6693333552531304,4.343796085718384,7.052605938558745,11.430038750039845,18.496302629679338,29.88840533376431,48.21687974905163,77.47592535373579,123.4278021948132,194.57093165137965,303.2805953469133,467.60166489113504
8,132,,0.00730589938042429,0.007480172204090616,0.007752395349897697,0.008165409515802231,0.008781134795354934,0.009659104467109868,0.01082146027468508,0.012130174530041912,0.013172865417190508,0.013001045251723704,0.009823502484171182,0.006697791566833174,0.00412981379399792,0.0028677823716989448,0.0021161647231267315,0.0017468350630434847,0.0015226094965831707,0.0013967620429305202,0.0012880121508007853,0.0012048114599884834,0.0011526204761214778,0.001118699875514559,0.0010948080279214495,0.001077123747507751,0.0010594247219570432,0.001040611380330306,0.0010212504415604594,0.0010091645475096363,0.001002713638646085,0.0010000690875242315
8,133,,0.00839193037374014,0.008479268179260892,0.008619082533467446,0.008841603494386788,0.009191615602031926,0.009720734472832261,0.010482835986923728,0.011544469890555693,0.01292125619577326,0.014598357213505194,0.01636457062771817,0.01776686397380903,0.018689156223069336,0.01790973949415071,0.012230684782984134,0.007400660078102391,0.004803991031225499,0.0036046076014026374,0.0025613363721710197,0.0019173736791227173,0.00156533892781117,0.0013680077650615524,0.0012528307257477643,0.0011690380936662896,0.0010970115878257644,0.00104821095667972,0.0010264192623330737,0.0010112914212290858,0.001005881701816403,0.0010083953904109703
8,134,,0.005487517775126441,0.00558485951578867,0.005746872409986042,0.006021928480930232,0.006503642719675212,0.0073873570081469395,0.009108220367860166,0.012598545688139328,0.01922279542721548,0.0291222645596181,0.03844203839930345,0.03999651888887395,0.0318958741302283,0.020445278502072357,0.01161539170204972,0.006491900292285314,0.0038818284329050243,0.0026263542761663576,0.002062871836208894,0.0018909989131836555,0.002018243286928751,0.0024713853952952054,0.0033355960175636967,0.004706583051314778,0.0066597854063479974,0.009214940076721826,0.012301101505973237,0.015755125275273296,0.019361617100637475,0.022884642147867586
8,135,,0.008235934685045146,0.008321923560381094,0.008457551974066679,0.008702480904373613,0.00908918340924019,0.00961837940385992,0.010332762748480648,0.011289256510041822,0.012476184310413755,0.013848610027503018,0.015307159167710898,0.016717770778800416,0.018161818849412474,0.019160153304370056,0.01970302828129443,0.019891726933920984,0.019884944631153322,0.019137168590298532,0.017035086056878593,0.012700212130129179,0.008463677085233403,0.005468910126686499,0.0034456183961615603,0.002524087426217133,0.0019309349489144941,0.001529810505057158,0.0013012301063293349,0.001150992375669148,0.001081842294370145,0.001024701850880055
8,136,,0.0070368448664224195,0.007175471730989057,0.007383830271255989,0.007697886665018342,0.008177830856388827,0.008911881929380127,0.009988812109467749,0.011448714642292515,0.013296564056063064,0.01546094059314086,0.01785123322838227,0.020016143936381944,0.022024473109140005,0.023852108942676208,0.025741359573549075,0.026936471103201545,0.027565818943235235,0.02773981224932714,0.027399809120090237,0.026452620693245363,0.02479749483022124,0.022293867476612446,0.0189323841342654,0.014745518466327052,0.01014227168839219,0.006991662134983372,0.004133912125842914,0.0025341814561588645,0.0017125345841416937,0.001260164781684124
8,137,,0.001002063149893814,0.001426122693889612,0.002223563394081801,0.003545896675587885,0.005684556482974096,0.009068868330117283,0.013910145867797189,0.019874610932304897,0.026059927851691436,0.031042418579378145,0.03370758414771713,0.035019614519380335,0.035799087556742167,0.036289319552671964,0.036613607531301835,0.03683966179160231,0.03700337910295945,0.03712505476999529,0.03721850813812601,0.037292154417611814,0.037351529159922,0.03739877858935981,0.037437228764153785,0.03746878160246049,0.03749500978406164,0.03751726637302486,0.03753565086056888,0.03755025378477088,0.03756278948847015,0.03757013679712927
8,138,,0.0010975248219500802,0.0014112459474241573,0.002081051583781821,0.0032123870483338375,0.004976790574126401,0.0076367763782849785,0.011506648663667022,0.016910293262288156,0.02393021821958992,0.03199000214274633,0.03956818443613569,0.04617134596688089,0.05200518820595967,0.0571561852049894,0.061668927368202266,0.0658617734069732,0.07014315307311567,0.07413460149460492,0.07786325002593561,0.08142436653288085,0.08494186718007622,0.0886631707812771,0.09229491077771662,0.09611958260176166,0.09965034369544554,0.10284370754369292,0.10604439601126132,0.10937212202683444,0.11189528417139995,0.11413985736844179
8,139,,0.009997626496497977,0.009997819820202595,0.009998131125772995,0.00999863241903824,0.009999439657771479,0.01000073958907602,0.010002832988829006,0.010006204351451208,0.010011634272414338,0.01002038084023489,0.010034472840744709,0.010057184823830792,0.010093809844519411,0.010152924557816504,0.010248482961727567,0.010403345890025001,0.010655420158643483,0.011068913779368772,0.011756783942406476,0.012931390392810466,0.015039072636860613,0.019200368638485846,0.029138186948598332,0.06485090627284835,0.30820569530924125,0.920506655405606,1.4838396926417974,1.9540033166282063,2.3508579397389378,2.68792028728055
8,140,,0.009401042375438108,0.009428685352614534,0.009473209398098892,0.009544934276391694,0.00966050411815296,0.009846783447685636,0.01014717102612603,0.010631817957479237,0.011414011884706787,0.012675645852274561,0.014703382171111033,0.017926743177330496,0.022907803120815123,0.030117165084903207,0.03927654227637511,0.04905198947467636,0.058484017670492314,0.06762203238371271,0.07671078401722758,0.08584823242645893,0.09497813641834446,0.1038354194801533,0.11152943094034205,0.113973070663978,0.0986705575754364,0.07541557362692848,0.05672814373839094,0.04249057148698967,0.03146326359997655,0.022780797285866544
8,141,,0.001054304951299367,0.0013305581341073777,0.001954831394198819,0.0030232872103080673,0.004665487769846039,0.007144377204906924,0.010765554004011798,0.01584862855564088,0.02261552162438554,0.030899807838654553,0.03968074928558753,0.048195052552358925,0.056300290297618294,0.06392681407588008,0.0711751529502705,0.07809881547642943,0.08465111729664881,0.0908557488327727,0.09677108983477105,0.10218007903303862,0.10706079762188347,0.1114548766881979,0.11519499486519336,0.11852600728225343,0.1213206380006325,0.12379951419072813,0.12593041341076838,0.12772225417636932,0.12924286673471536,0.13053454079938046
8,142,True,0.001,0.0010926081020928612,0.0017324137652321293,0.002769361795337235,0.004405563769114736,0.006949397878958439,0.01079514790012061,0.01629265149282749,0.023320554133058457,0.030779624921294525,0.037187664752727036,0.04188664047772159,0.04516538594472395,0.04771467987392809,0.0503054288936474,0.05382428940929689,0.0594087185852649,0.0686284252892848,0.08407007681482731,0.11157725231103367,0.16512247150240453,0.2611805362942043,0.40898618604492676,0.5693218654243881,0.7525895939355273,0.9934916501392309,1.3807779673553997,2.026484047737868,2.515971449066169,2.8980143303911103
8,143,,0.00998622219753568,0.009986487220616987,0.009986913996560372,0.009987601267805648,0.009988708084644965,0.009990490677258893,0.009993362009069305,0.009997987875251567,0.01000544262183592,0.010017462010267108,0.010036856116334966,0.010068189121151063,0.010118913145615329,0.01020129784018548,0.010335816110597565,0.010557359082098811,0.010927403254724763,0.011560036589952648,0.01268464298781038,0.014822883045397662,0.019412047744768884,0.03185767759062311,0.08700770673191174,0.8303373213436698,5.743659737722818,14.919159899079407,16.471450223929978,16.361082408735847,16.282613495979138,16.14901084921471
8,144,,0.00996893307751729,0.009969925088257472,0.009971522787676157,0.00997409628620531,0.009978242326642064,0.009984923815269772,0.00999569646466892,0.010013078859332045,0.010041161721432249,0.010086624101113491,0.010160462715378566,0.010281026178730224,0.010479584305197364,0.010811229457479872,0.011378186635880963,0.012385910071211311,0.014301168478210603,0.018406787895968738,0.029508160017456375,0.07813056497306257,0.4131870432180965,1.134744056088367,1.6612489623298201,1.9628358884115544,2.1501157145488983,2.283578764607669,2.388973543039418,2.4753949962110964,2.545062925239308,2.5987118998710637
8,145,,0.009258765413030976,0.009290400673645824,0.00934159609874455,0.009424695766636593,0.009560231899083083,0.009782983663628286,0.010153474787633099,0.010781108798728433,0.011873547646964789,0.01384654822992539,0.017570205512247552,0.0249570595312364,0.04099554867478734,0.08031994764546627,0.16261733037586973,0.3074194188195834,0.5495449147673421,0.8096740730764532,0.5620496138829062,0.17575050132044479,0.03936145941582258,0.0027537962214310052,0.0010186945923601803,0.001,0.001,0.001,0.001,0.001,0.001,0.001
8,146,,0.008835261951678821,0.008885828573930627,0.008966603100380133,0.009095380101157957,0.00930118407357105,0.009640301248242706,0.010321587768571944,0.011573184110494851,0.013629366752432799,0.01717209437097855,0.023673967047827982,0.035279286448734314,0.053068930138106304,0.07817079960100026,0.11034562247577995,0.1444043515779522,0.1653595926048645,0.1806217433301663,0.19034980307769508,0.16512784105736317,0.11190922375254654,0.06301566446655181,0.03470868867020758,0.006437331547088833,0.003724170168225247,0.0021889569521216967,0.0013943316806958625,0.0011355108240704442,0.0010308729993307954,0.001
8,147,,0.006751081964851362,0.006964064060029856,0.007313895216341674,0.007894824655014746,0.008874509116799729,0.010557056386099937,0.01348042058600757,0.018495735534985253,0.026749038096434023,0.03945623560138372,0.05639774633941827,0.07471661949760022,0.09182338172945492,0.10393708203227024,0.11004559893459843,0.11187511778596239,0.11080445514474574,0.10755684392980176,0.10257196076114179,0.0962070635052942,0.08877042286741225,0.08049201575386133,0.07152446696885677,0.06200260485553625,0.05213971958880151,0.042318964074109684,0.03309495692182692,0.025032658975479554,0.01847081656671951,0.01342400354424848
8,148,,0.009942032468665716,0.009947815703729044,0.00995714093728301,0.009972190041361195,0.009996509029923828,0.010035893324669228,0.010099899944657771,0.010204515772763233,0.010377095746032385,0.01066614120476665,0.011162528615475354,0.01205150740162868,0.013761077681570432,0.01746564594742318,0.026872108963150832,0.049592174260646896,0.08441797559141928,0.12305563799805738,0.16070468850841943,0.19369653703366244,0.2195331076915518,0.23709499445484555,0.24582629363035188,0.2439661356779674,0.22409729111021817,0.15421201250262714,0.012027883131198416,0.003612102790295274,0.0021423550849046136,0.0014699978622547281
8,149,,0.007093798622492888,0.007133511951558484,0.007309401960037288,0.00760504666363264,0.008098199194514018,0.008874931259500283,0.009918772916675799,0.011182657575945889,0.012826826967987736,0.015228074333801616,0.019140723594721364,0.02645873899532466,0.040935973574768816,0.06226597065150053,0.09662159306119238,0.13577833049781105,0.17505109916447775,0.20487377467721654,0.22321444690993794,0.2301680911534078,0.2265454452362774,0.21526169288607971,0.19818021940304156,0.17572543687310996,0.14639560468637688,0.11329055205501457,0.08303884262509624,0.043150149345702986,0.02088191502883559,0.01321408318982429
8,150,,0.0010120495394468781,0.0011831297885098765,0.001635612991491544,0.0025661746432903837,0.004056683550040652,0.006401539700437316,0.00998757288423039,0.015349694649911294,0.02315768492642366,0.03403492797726599,0.04794807981182746,0.06391716490734481,0.08093121883083113,0.09787902667600595,0.11389247320642198,0.12862999520279336,0.14195732643504447,0.1539028971425897,0.1645656475489566,0.1741743114649323,0.18280676594673625,0.19056055201682723,0.197462170306095,0.20355212663514702,0.20885998013943052,0.2134639160400551,0.2174241864293816,0.2208034338117108,0.22372661749645628,0.2261058024375625
8,151,,0.0010006012626503243,0.0012675051916506894,0.0018899351497489085,0.0028841945284873933,0.004363984157793796,0.0065029000385928995,0.009470841718933887,0.01349040215003434,0.018835712374846512,0.0258386096722324,0.03490807576383352,0.046550574897244894,0.06140459219900255,0.08026946430087216,0.10414279074900573,0.1342598069412767,0.1721434204572522,0.21966582449496197,0.27910786037664304,0.35321899499610365,0.44527733498245325,0.559146770982454,0.6993137828314471,0.8708936112387359,1.0795996614729317,1.3317610321862015,1.6341420419352266,1.993901351983178,2.4189486289281668,2.91542817495336
8,152,,0.007803717670294144,0.007842880969220483,0.007906464651188128,0.008010215734071718,0.008180884306933209,0.008465314877064407,0.008949389350695417,0.009801418020956253,0.011382896917846268,0.014562250549802586,0.02163222651057792,0.03835549967064492,0.07498839191123903,0.14336432506194063,0.2571473736832579,0.4346600443963664,0.6974618624509583,1.0598136511217742,1.502478653854463,1.9491166162815012,2.314082845657325,2.6067496912209016,2.251370185487778,1.5614269439416435,0.8978909894234868,0.4270922283122804,0.18149743960061712,0.07549863032711153,0.03234341047399066,0.014532018758545836
8,153,,0.009319008196381573,0.009341506224017245,0.00937788079847647,0.009436836359847385,0.009532772408831724,0.009689891529807444,0.009949894144897728,0.010387404166584157,0.011143685718070137,0.012508194086673285,0.015136493039415421,0.020652265256456862,0.032904159918329755,0.0581064777935517,0.1016554972402187,0.16828311315563216,0.2652908640791769,0.404809670249282,0.6070653917253872,0.904791426292023,1.3102246355306368,1.5880330021630185,1.5989072455788313,1.5247330210756926,1.402327189709012,1.23635505428175,1.0387667717289335,0.8286083546276644,0.6271752017742662,0.4519552929349684
8,154,,0.001002161511809533,0.0012040872724039453,0.0016839730779944716,0.002634916301019809,0.004152994976247325,0.006520051434754181,0.010062455455898432,0.015214987011764037,0.022540744965453743,0.03272194903481496,0.046574281806849256,0.06507438641537368,0.08940595477256927,0.12102408437486585,0.1617483338223922,0.21388534484808355,0.2802726141332939,0.36443909680497755,0.4707846650150523,0.6045696147561636,0.7721095742697337,0.9818358312947483,1.242763466624523,1.5658762411421066,1.9645911936620537,2.4542967907372826,3.052626159464171,3.779132041359124,4.655074661467945,5.702930873688025
8,155,,0.0014115885436502143,0.0014156452080419978,0.0015382465274504297,0.002238356628467803,0.0033022360398015545,0.004890892805929117,0.007288950407862539,0.010948412638263858,0.016567528397063755,0.025135456576116415,0.037851957459610855,0.05588533572231462,0.07996920707219696,0.11006048770263194,0.14575385730641735,0.18777400993541518,0.24395684733868486,0.38392622967029805,0.5717711521397213,0.8485988437001778,2.1288934877086843,4.073158279619025,7.447196433294932,10.490704955555671,12.414028705419938,13.963423353461073,15.255078935419508,16.255407091755277,16.945593497595915,17.391027689687107
8,156,True,0.004143470807230558,0.004159018058338592,0.0041842012010134206,0.004937153711714491,0.005875234949421357,0.007055537535562189,0.008602064952852562,0.010746088780844099,0.013958833178831955,0.019270195697095933,0.029105821517175546,0.04937200289787828,0.08892099402252311,0.15265194319810457,0.24735940277809826,0.3934407700664276,0.6881112566937546,1.4096880661624334,2.252354254126575,3.046043314694393,3.286962037731074,3.3875379862051664,3.443674622121203,3.4720651371614046,3.479302923415374,3.4678819537915166,3.438238198767136,3.3895963347934823,3.3204013565992496,3.228640603411084
8,157,,0.009308506631660059,0.009351371867904322,0.00942094906833285,0.009534436605955205,0.00972100982309872,0.010031660988793777,0.010559642921389112,0.011487239282832558,0.013205555780037924,0.01665880336557607,0.02439093190315731,0.04308318283398494,0.08526513496103721,0.1662876955706149,0.3063030103176205,0.5380046552382195,0.9150978692319603,1.524386403313762,2.504917264993674,4.077776888216825,6.590148039233158,10.569860798340194,16.722750428435923,25.20576479402586,31.703911920621604,33.90147275242023,34.773800746904215,35.238773780844646,35.52733191164891,35.721009907679644
8,158,,0.008618965194787652,0.008844115800126224,0.009220587435780253,0.00986359018980266,0.010996211095747868,0.013072102603019936,0.01701969285356455,0.024552764089841164,0.038155310322525025,0.060423240148497356,0.09230305513544497,0.12890497126764103,0.15631477163687757,0.1524143550826923,0.08313639107755794,0.018822403326123283,0.00686492914314825,0.003328464120312791,0.0018221662937039109,0.001063357739834414,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
8,159,,0.0053435897176799035,0.005449921246975396,0.00562850345712776,0.005936413482606245,0.006490568627494848,0.007559088486590205,0.009839723025262275,0.015200001574988764,0.027133421064724862,0.04834759306492997,0.07874062204850796,0.11477722850739404,0.1495119517991441,0.1740088164354371,0.17709538309270953,0.14416346200876995,0.07960566827562458,0.03739888567321408,0.019285441735659648,0.010708464297464757,0.006184483543236969,0.0036365776142287744,0.002145122607825175,0.0012517606882790258,0.001,0.001,0.001,0.001,0.001,0.001
8,160,,0.0054868799702537585,0.0055614035594123016,0.005685554310862804,0.005896848562760089,0.006269389605130462,0.006966049813003713,0.00840124309233036,0.011800865034218466,0.020524557537386585,0.03890709992387668,0.06721877260601863,0.10071436578477565,0.12939019528105605,0.14232778310572775,0.13601925234451998,0.11741013327240385,0.09599250479176809,0.07673285886243321,0.06084346078821439,0.04811613431293925,0.03801910081613889,0.03003137612782304,0.023716657275733348,0.018725256280851057,0.014780267919484513,0.011662891827438297,0.00920014319660448,0.0072551397510518855,0.0057195112162645775,0.004507452946753551
8,161,,0.006647915068484943,0.006933312859315731,0.007419482998568175,0.00827103760184633,0.009813338519197936,0.012682627381622569,0.018007756037735294,0.027513876494309978,0.043677454339892674,0.0701627766277948,0.10915510817005435,0.11577191792143368,0.11264920897022475,0.10887789101079391,0.10457775761562402,0.09970055849346131,0.09421251349853285,0.08811927616354738,0.0814755616678528,0.07438811240325562,0.067010977104441,0.05953240272119427,0.05215493001735984,0.04507262466720139,0.03845046296434635,0.03241012462576367,0.02702423615486777,0.022318565028239576,0.0182798532343607,0.01486636011291182
8,162,True,0.009558703387420714,0.009648052785440743,0.00979391499022134,0.010034003503603837,0.01043437369167347,0.011115745721901289,0.01231160364220951,0.01450394101215838,0.01873891610913887,0.02723506890668979,0.043936411489268745,0.07440132333830667,0.12590508132892628,0.2078538691160584,0.3284322775076447,0.46850693949617495,0.4772457454831493,0.19709537852609293,0.04353326958428988,0.01643608409069174,0.007991046228249228,0.004327081816325935,0.002474477677076449,0.0014589820320886052,0.001,0.001,0.001,0.001,0.001,0.001
8,163,,0.0073779180586999085,0.0074795248916186465,0.007648101550651692,0.007933003276259924,0.008429126313088547,0.009335408145584837,0.011114578158647616,0.014921142218926743,0.023477371509558316,0.04241512973114647,0.07925507017731734,0.13586333099508163,0.1827854531422906,0.1872088721744106,0.18746428823577194,0.18654693149442872,0.18466414226929326,0.18169149974246412,0.177408427665511,0.17158230487236018,0.1640358370397895,0.1547249198568241,0.1437974501057292,0.13159440789754656,0.11859042099937717,0.10530709839526053,0.09223502625884768,0.07978086297204326,0.06824000514305466,0.05779043095772137
8,164,True,0.0010008380500803522,0.0014433031979516136,0.002252550420328278,0.0036049183678173026,0.005811999145603491,0.009412996112781749,0.01525351790361381,0.024634426781200477,0.039654014725145376,0.06353437981071035,0.10057121070438314,0.1514871922882379,0.211644115416274,0.2709019040803951,0.31513094454640994,0.3356705729350901,0.3459784475880669,0.35232119356490466,0.35648209616974436,0.3593695689572786,0.3614904807515517,0.3630936823457124,0.364346965544814,0.365349130907526,0.36617807771699973,0.36687202001863045,0.3674635589196838,0.36796935451736484,0.36841795347093537,0.36880431276481684
8,165,,0.0010014869935167918,0.0013253796054366186,0.0019913980587254886,0.00316507757798371,0.005086855907209925,0.008205343782024043,0.013163680241537162,0.020892122641009484,0.03280377039235155,0.050858270096701415,0.07762964409972732,0.11622780825600089,0.1696930034169027,0.23936407720355385,0.32126174611302094,0.40325511072317166,0.4821218769280748,0.5582918290410845,0.6316599538399542,0.7023268898759185,0.7707201781140558,0.8365868277096622,0.9005051712087719,0.9615525461203314,1.0219671346483452,1.0817895619389917,1.1354906542243322,1.1846471295995684,1.227485943513958,1.2650625252457914
8,166,,0.0010000445488775576,0.0012723990896058163,0.0018573128777715387,0.002944449459682753,0.0047247949841220304,0.007604874762318865,0.01216561126860897,0.019252350851333172,0.030119950437673557,0.0465217052919164,0.070831347705794,0.10614532772952477,0.1562981532615208,0.2255520947800339,0.3173647749199612,0.4313736467721554,0.5651169001999435,0.7166719568442145,0.8841216431446617,1.0668250096643184,1.2651839398288531,1.4803630079850578,1.7126911075746556,1.9634783513578353,2.233269670225269,2.522160227418249,2.8291875640809194,3.153509211358808,3.494231176309785,3.8497635614677974
8,167,,0.001000138861231474,0.001239507172391901,0.0017593699476749507,0.002799270282428233,0.004501056594210154,0.007279012530998951,0.011714110398951594,0.01870748121259892,0.029615133920200248,0.046375209159927024,0.07164810719549858,0.10893448979996828,0.1626598792961397,0.23820920587013134,0.34206108424516407,0.4819690648115185,0.6671693020944998,0.908839744725817,1.2207113652020438,1.619854980561093,2.1280860077328754,2.773649558543255,3.5885414602851697,4.6179476945519395,5.907649338258617,7.512407038719549,9.502520762732088,11.947341231641504,14.940712533133112,18.574671788000835
8,168,,0.001,0.001,0.001,0.0016036380899639357,0.0025809919561345165,0.00415274043381816,0.0066783598394007165,0.010731509617549014,0.017222466703471842,0.02758206743671227,0.04402371321794582,0.06987963119205819,0.10995493234061962,0.1708227579558541,0.2612273035187925,0.39337327207971295,0.5868846306450819,0.8801467545414359,1.3692275202131636,2.4090680529765383,5.712166649275731,13.571927045813974,25.647481633810997,26.441715277573216,26.480772253375978,26.495548446251373,26.503552667256365,26.508598359332808,26.512044069825556,26.514510500804374
8,169,,0.001000296538731571,0.0014612494527063442,0.0022875651809656956,0.0036668732264506475,0.005913505149451613,0.009571906633909659,0.015506244644383138,0.02507894300039065,0.040516599859324265,0.06540073763437615,0.10547873564366513,0.16994173422680192,0.2734027256194627,0.43882760311008107,0.7013126250223444,1.1034594873312937,1.6369379370591464,2.2420649908807917,2.8052795212553145,3.187010395441993,3.3436958020081424,3.4282050284140513,3.4835690285287257,3.5230093474983106,3.5527941720107106,3.5765036475152328,3.5960914261441177,3.612548688116777,3.626490506287533,3.6385206493816646
8,170,,0.0010001442880730432,0.0013020066911093495,0.0019225872392935317,0.003061245552051161,0.004936413723688571,0.008019550661921875,0.013034612850095004,0.021084344332751904,0.03396814330506557,0.05449528438609617,0.08698002158334882,0.13792019904875477,0.21686975887804333,0.33748956048496825,0.5186936576612895,0.785761097574914,1.1708962408139767,1.7120710389573015,2.447410914250951,3.396722226231169,4.527866615711226,5.824352542648736,7.273485173112566,8.866201225132876,10.589538295316068,12.459647220315325,14.46835544365985,16.613691855595278,18.88035535121741,21.257714728901504
8,171,,0.0010003337935747308,0.0014729940121534354,0.002308833985644443,0.0037045315217442694,0.005972357381267057,0.009655489468948472,0.015621043664172583,0.02524407963723955,0.04076775466934903,0.06580988948044783,0.10620270755210609,0.17134489870603187,0.27637248787682656,0.4456331302493245,0.7182194176418187,1.1567196047198478,1.8609207073084095,2.988815339795239,4.787394243978449,7.630578743544797,11.907366238462545,17.42278163392104,23.5342000941042,29.08656995423216,32.7122269255699,34.325230807374226,35.415924691997986,36.26146070349349,36.96071983407451,37.55560161176074
8,172,,0.001000891516055882,0.001362810824059291,0.0019785960168843043,0.0031255185035129343,0.005085384484799384,0.008289733759599805,0.013483157479870387,0.021877014491866697,0.03543660919882385,0.05733232137832225,0.09267699517492152,0.1497166752677195,0.24175042389160703,0.39022706644699373,0.629739492869035,1.0160773350168761,1.639201983689927,2.644132239445779,4.264521452168731,6.876522952392997,11.084871165090943,17.85936435793136,28.748533122512793,46.20383643994923,74.00214260869,115.85297641652532,171.13977625685797,236.30240598572234,303.22881602432267,360.8230505301758
