m,targetID,KID,dimerID,Linf,MSE,goodenough,targetID_name
8,7,38,23,2.0,1.9603951819580052,False,AeqB
8,9,40,23,1.813983870350976,2.7029247501927833,False,DoubleBandpass
8,3,36,4,2.0,22.809157239249554,False,XOR
8,3,11,24,2.0,24.0,False,XOR
8,5,78,18,2.0,24.0,False,XNOR
8,3,17,1,2.0,24.0,False,XOR
8,6,29,30,1.5013052359210644,8.981911409111433,False,ANOTB
8,5,91,32,2.0,13.649317685331292,False,XNOR
8,9,59,20,1.841312823540889,2.720670794594337,False,DoubleBandpass
8,4,95,6,2.0,12.0,False,NOR
8,3,67,10,2.0,16.204060623111502,False,XOR
8,6,31,34,1.3231801125573464,7.337590388802066,False,ANOTB
8,0,58,19,2.0,10.707107204192331,False,AND
8,1,10,24,2.0,7.894816684381897,False,NAND
8,2,26,9,2.0,13.489347640926377,False,OR
8,9,25,17,1.8938280035164667,2.791324900439714,False,DoubleBandpass
8,0,34,23,2.0,12.0,False,AND
8,2,91,3,2.0,8.895870016835632,False,OR
8,10,46,20,3.9603960396039604,62.34003023183917,False,ratio
8,0,48,19,1.6155558626035154,9.038116507321805,False,AND
8,9,49,5,2.0,3.0,False,DoubleBandpass
8,4,18,11,2.0,12.0,False,NOR
8,1,84,21,2.0,12.678829930236319,False,NAND
8,10,32,34,3.9603960396039604,28.911249034958633,False,ratio
8,3,24,7,2.0,10.892417604813106,False,XOR
8,2,64,6,2.0,17.725062308240474,False,OR
8,6,27,33,2.0,10.451202996855416,False,ANOTB
8,4,77,14,2.0,10.836460817313855,False,NOR
8,3,20,13,2.0,13.949277328498345,False,XOR
8,1,55,30,1.7139614088191004,8.147093774241325,False,NAND
8,10,60,28,3.9603960396039604,32.20759153781448,False,ratio
8,4,29,23,1.335110330631144,6.5357896239797855,False,NOR
8,7,84,5,2.0,1.6932909220201815,False,AeqB
8,6,46,34,2.0,10.064363077931228,False,ANOTB
8,3,5,34,1.5788167888514328,9.274453229921374,False,XOR
8,5,2,4,2.0,20.81329643625326,False,XNOR
8,1,62,31,2.0,9.021729504017076,False,NAND
8,6,58,29,1.4211506775476308,8.260252030369992,False,ANOTB
8,5,49,7,2.0,11.783331378095603,False,XNOR
8,10,88,17,1.924865161571875,10.200451673639874,False,ratio
8,5,71,0,2.0,23.00001607685029,False,XNOR
8,8,31,1,5.999878729486813,36.47624660353491,False,AneqB
8,1,86,7,2.0,33.304680960421216,False,NAND
8,10,95,21,3.4070622996944646,25.66807540771481,False,ratio
8,10,27,31,3.2481110868672602,28.01735744724723,False,ratio
8,6,17,7,1.7254925562083663,0.9981122279057599,False,ANOTB
8,5,54,31,1.0022823178542528,12.000011363126502,False,XNOR
8,5,98,21,2.0,12.955796049323345,False,XNOR
8,9,44,29,1.8564511050315518,2.7747877843281117,False,DoubleBandpass
8,7,55,3,2.0,2.0,False,AeqB
8,8,79,33,2.0,11.004954100902864,False,AneqB
8,8,68,1,2.0,44.0,False,AneqB
8,7,15,14,2.0,1.9722223016822664,False,AeqB
8,7,2,8,2.0,1.887410636515743,False,AeqB
8,9,15,7,2.0,3.0,False,DoubleBandpass
8,4,93,35,2.0,12.0,False,NOR
8,8,87,7,2.0,38.972100350273315,False,AneqB
8,1,7,8,2.0,34.65100957586739,False,NAND
8,1,68,29,1.6532804534727679,8.975867365942491,False,NAND
8,9,68,3,2.0,3.0,False,DoubleBandpass
8,6,68,23,2.0,12.0,False,ANOTB
8,5,19,5,2.0,22.491827717005748,False,XNOR
8,2,34,15,1.424889759037054,3.799392861464707,False,OR
8,4,70,30,1.4325608000186025,7.913566018177242,False,NOR
8,4,90,33,1.1701759019664237,3.4528088850472725,False,NOR
8,10,39,13,3.9603960396039604,49.879250479246956,False,ratio
8,8,99,1,2.0,44.0,False,AneqB
8,3,88,29,1.4098471900428442,10.255726073766398,False,XOR
8,7,21,28,1.948889521649436,1.8912283780969197,False,AeqB
8,4,24,27,1.6411545633731532,3.4666378086322336,False,NOR
8,1,99,24,1.639676287579636,8.82618188707809,False,NAND
8,7,97,33,2.0,1.9828822522740948,False,AeqB
8,4,21,26,1.3877039265428968,8.739628080025389,False,NOR
8,6,98,14,2.0,12.0,False,ANOTB
8,1,31,26,1.5251399482528973,8.854995967178139,False,NAND
8,7,10,23,2.0,1.9281255464705171,False,AeqB
8,10,65,16,3.9603960396039604,62.34003023183917,False,ratio
8,10,33,27,2.1673734141234897,22.040315795643142,False,ratio
8,3,98,13,2.556403178382339,16.87749641265101,False,XOR
8,5,42,15,1.2280455183139436,11.677723325245262,False,XNOR
8,6,1,23,1.3603240583204022,7.569440838580701,False,ANOTB
8,6,76,4,2.0,10.418534248671678,False,ANOTB
8,9,76,18,1.8631044852795111,2.423056796917232,False,DoubleBandpass
8,3,11,33,2.0,15.07066602297842,False,XOR
8,5,47,2,2.0,22.79869961030083,False,XNOR
8,5,31,14,2.0,19.38307498771361,False,XNOR
8,7,92,15,2.0,1.6425779083172338,False,AeqB
8,5,90,31,1.6043064639387037,11.592859651302668,False,XNOR
8,5,10,28,2.0,12.480112874081236,False,XNOR
8,1,88,17,1.5598123115734315,7.9945807019849555,False,NAND
8,1,11,26,1.501789370905005,8.827541136486172,False,NAND
8,4,69,11,2.0,10.483118805378615,False,NOR
8,4,69,3,2.0,12.0,False,NOR
8,5,64,7,2.0,23.462955697098447,False,XNOR
8,2,38,28,2.0,19.112906999221206,False,OR
8,10,2,9,3.9603960396039604,62.12909504053581,False,ratio
8,7,12,33,1.8417200273302403,1.8347639230980632,False,AeqB
8,4,20,30,1.2919013456472301,5.753368873514968,False,NOR
8,0,98,8,2.0,10.999217427085172,False,AND
8,0,34,7,2.0,7.225742130458353,False,AND
8,8,60,19,1.8414489001286558,3.484236293262347,False,AneqB
8,1,89,30,2.0,16.641833426768656,False,NAND
8,1,26,31,2.0,36.0,False,NAND
8,8,14,21,1.879321315289272,4.111683927410522,False,AneqB
8,3,46,17,2.0,24.0,False,XOR
8,0,33,18,1.822985936480217,6.757283651591656,False,AND
8,2,70,16,2.0,36.0,False,OR
8,3,22,0,2.0,22.71544561354968,False,XOR
8,8,84,5,2.0,34.30545824154614,False,AneqB
8,2,17,29,1.0113008070631895,7.691815973858115,False,OR
8,9,26,15,2.0,3.0,False,DoubleBandpass
8,6,29,8,4.163846240348896,29.37440761433577,False,ANOTB
8,0,80,20,2.0,7.84276753202762,False,AND
8,5,38,25,1.2352285881686544,11.92114774557327,False,XNOR
8,1,39,3,2.0,32.92826018216922,False,NAND
8,4,26,34,1.0468181283873421,6.006655564929253,False,NOR
8,7,75,5,1.8434737670338195,1.8287993614105502,False,AeqB
8,2,21,9,2.0,16.81383681127048,False,OR
8,9,35,0,2.0,3.0,False,DoubleBandpass
8,5,1,16,2.0,24.0,False,XNOR
8,5,16,16,1.0039735083856494,11.9985375236971,False,XNOR
8,10,3,17,3.9603960396039604,62.34003023183917,False,ratio
8,2,25,0,3.62130004562227,36.309595642687704,False,OR
8,7,5,24,2.0,1.9536174035689033,False,AeqB
8,1,98,21,2.0,9.308375097242248,False,NAND
8,8,20,7,2.0,9.326722097520156,False,AneqB
8,1,51,24,1.9275026632442782,8.322463974811301,False,NAND
8,6,86,3,2.106830275606245,4.7354590934024765,False,ANOTB
8,4,77,34,1.3688668744319323,7.854860959174157,False,NOR
8,8,78,21,2.0,7.927122201704719,False,AneqB
8,4,58,15,1.1215413901808051,5.533583681174367,False,NOR
8,9,85,6,2.0,3.0,False,DoubleBandpass
8,6,89,3,2.0,12.0,False,ANOTB
8,6,22,13,2.0,11.295067589566612,False,ANOTB
8,8,61,9,2.0,9.431881461886244,False,AneqB
8,3,86,4,2.0,15.095310140628008,False,XOR
8,6,85,5,1.6604942404862393,7.027184442725953,False,ANOTB
8,8,62,1,5.9043657009408275,40.00315872748585,False,AneqB
8,7,80,6,2.0,1.556773766440987,False,AeqB
8,0,5,29,1.3685507741193916,5.895751279533165,False,AND
8,0,29,19,2.0,12.0,False,AND
8,0,72,20,2.0,12.0,False,AND
8,1,29,26,2.0,11.298712348178489,False,NAND
8,0,36,11,2.0,9.508633617253484,False,AND
8,0,55,4,2.0,10.892522219478204,False,AND
8,8,34,2,2.0,35.775978376275404,False,AneqB
8,0,5,9,2.0,12.0,False,AND
8,4,52,7,2.0,12.0,False,NOR
8,8,14,25,1.832954808029461,3.654439615138337,False,AneqB
8,5,57,13,2.0,18.21930613036702,False,XNOR
8,9,84,14,2.0,3.0,False,DoubleBandpass
8,10,46,7,2.013353365502046,9.573705164649073,False,ratio
8,10,91,30,2.1093588016508997,22.039167797130514,False,ratio
8,10,89,11,3.9603960396039604,61.32493243896189,False,ratio
8,6,60,22,1.6878973439539466,8.860389709123252,False,ANOTB
8,10,95,14,3.9603960396039604,56.84688416377182,False,ratio
8,8,90,22,1.9030318394231651,3.596037251102653,False,AneqB
8,10,98,16,3.24125668573899,38.29772217996584,False,ratio
8,1,34,16,2.0,36.0,False,NAND
8,10,31,19,2.253111473068514,5.793714955704588,False,ratio
8,10,23,18,3.9603960396039604,62.34003023183917,False,ratio
8,10,42,0,3.6998904764043306,24.08738559158708,False,ratio
8,6,89,28,1.3484328767866325,6.28713338901417,False,ANOTB
8,8,77,11,2.5094134631305773,21.21230401656539,False,AneqB
8,9,14,33,1.8700964035011949,2.792930903417424,False,DoubleBandpass
8,2,73,23,2.0,36.0,False,OR
8,4,97,0,2.0,12.0,False,NOR
8,1,57,27,1.2595755868238578,15.215246442976325,False,NAND
8,8,26,11,2.0,9.360441833512386,False,AneqB
8,10,9,6,2.1966542981140487,4.737030082928386,False,ratio
8,4,90,11,2.0,12.0,False,NOR
8,5,39,27,2.0,24.0,False,XNOR
8,8,96,6,2.0,43.63425497027794,False,AneqB
8,2,28,26,1.2355668425876019,2.5026077484237548,False,OR
8,1,76,35,2.0,26.989661353027287,False,NAND
8,6,36,29,2.0,9.759181948891452,False,ANOTB
8,1,11,1,2.0,36.0,False,NAND
8,3,61,12,2.0,12.996037618627893,False,XOR
8,10,52,11,3.9603960396039604,61.920511394317494,False,ratio
8,10,2,35,3.9603960396039604,59.84384021358567,False,ratio
8,0,16,27,2.0,9.627032468302978,False,AND
8,3,40,22,1.081372875805696,11.991005307456007,False,XOR
8,0,0,28,2.0,9.77319697863776,False,AND
8,9,65,7,1.782960585530526,2.632381060007544,False,DoubleBandpass
8,8,69,31,2.0145175022937685,3.646516977285916,False,AneqB
8,1,51,32,2.0,36.0,False,NAND
8,8,61,3,2.0,10.58627902389325,False,AneqB
8,0,88,7,2.0,5.3429322910706185,False,AND
8,4,46,15,1.501601111252219,8.883784219692982,False,NOR
8,6,14,19,2.0,8.074303767147791,False,ANOTB
8,2,23,18,2.0,36.0,False,OR
8,7,86,31,2.0,1.9259120850488982,False,AeqB
8,1,71,26,2.0,10.279791823017415,False,NAND
8,6,37,34,1.109618435527969,5.995389224446348,False,ANOTB
8,0,83,6,2.0,11.341393794388054,False,AND
8,6,6,10,2.0,12.0,False,ANOTB
8,1,61,2,2.0,36.0,False,NAND
8,8,26,7,2.0,9.308537187512188,False,AneqB
8,9,27,6,1.7177438085400882,2.5559834015069414,False,DoubleBandpass
8,8,98,8,3.9356674101238864,38.61160082336003,False,AneqB
8,3,49,30,2.0,12.60663353754178,False,XOR
8,1,84,18,1.788809712600882,8.049281479272077,False,NAND
8,0,1,0,5.426395492807631,49.96127560110123,False,AND
8,8,54,7,1.9945139496281517,9.250592198860694,False,AneqB
8,1,32,34,2.0,7.972995875586023,False,NAND
8,0,89,6,2.0,12.0,False,AND
8,10,97,28,3.9603960396039604,32.32067718476839,False,ratio
8,8,94,13,2.0,44.0,False,AneqB
8,2,69,27,1.5419692940473602,9.686779484382184,False,OR
8,10,18,24,2.538073779090027,15.777431537292898,False,ratio
8,4,86,11,2.0,10.079574207476151,False,NOR
8,4,18,14,2.0,12.0,False,NOR
8,2,70,25,2.0,36.0,False,OR
8,7,57,20,2.0,2.0,False,AeqB
8,8,37,35,2.0,10.802539330941274,False,AneqB
8,5,32,13,2.0,24.0,False,XNOR
8,7,56,4,2.0,1.9779847358426057,False,AeqB
8,0,47,34,1.70273575217785,9.273394096975764,False,AND
8,0,64,27,2.0,10.17090004642048,False,AND
8,1,75,5,2.0,15.591586679169977,False,NAND
8,7,69,35,2.0,2.0,False,AeqB
8,4,32,27,1.1970771968646567,6.061308183732045,False,NOR
8,5,66,22,1.0000640797544642,11.999988733446722,False,XNOR
8,3,56,17,1.0929793300895647,11.993569755150048,False,XOR
8,9,19,31,1.8382219365110721,2.7472929112121243,False,DoubleBandpass
8,7,14,14,2.0,2.0,False,AeqB
8,1,31,3,2.0,20.91413258161474,False,NAND
8,3,19,11,2.0,16.460343268581152,False,XOR
8,9,22,9,2.0,3.0,False,DoubleBandpass
8,5,30,25,2.0,13.190189255855637,False,XNOR
8,1,10,12,2.0,30.86080356399236,False,NAND
8,4,2,10,2.0,12.0,False,NOR
8,7,82,31,2.0,1.945994426151264,False,AeqB
8,1,22,11,2.0,36.0,False,NAND
8,0,64,25,2.0,10.403828046243673,False,AND
8,4,50,34,0.28356566830232843,0.017231291804992433,True,NOR
8,3,23,10,2.0,15.71230588538108,False,XOR
8,10,56,8,3.9741140588229307,73.23306635596371,False,ratio
8,2,3,30,1.1328047825488745,6.530710724935986,False,OR
8,0,66,27,2.0,9.966494924037745,False,AND
8,9,75,35,1.8322991589652955,2.744668324111925,False,DoubleBandpass
8,7,54,6,2.0,1.9180796308946448,False,AeqB
8,8,46,27,1.8334979432746374,3.666665915883147,False,AneqB
8,7,20,28,2.0,1.9154733185494968,False,AeqB
8,4,20,17,1.2916996682439774,7.02985187897643,False,NOR
8,5,2,3,2.0,21.471751272030087,False,XNOR
8,7,95,3,1.8284433543469842,1.8174554823400417,False,AeqB
8,4,61,7,2.0,12.0,False,NOR
8,0,74,30,2.0,9.381716031428459,False,AND
8,8,63,12,2.0,9.953801135798725,False,AneqB
8,0,85,11,2.0,12.0,False,AND
8,0,2,3,2.0,9.471751272030088,False,AND
8,9,16,10,2.0,3.0,False,DoubleBandpass
8,1,16,3,2.0,32.69731163370903,False,NAND
8,4,65,6,2.0,12.0,False,NOR
8,3,64,4,2.0,16.732111295380946,False,XOR
8,7,89,30,2.0,1.9879247741746926,False,AeqB
8,8,53,4,2.0,44.0,False,AneqB
8,8,36,6,2.0,44.0,False,AneqB
8,9,26,7,1.7555283716256804,2.6247686140060718,False,DoubleBandpass
8,2,24,7,2.0,3.568899570205325,False,OR
8,6,55,20,1.4997418104428184,8.514965199809458,False,ANOTB
8,7,67,6,1.9066938576222738,1.863766270269424,False,AeqB
8,7,82,14,2.0,1.7750256773783226,False,AeqB
8,3,32,14,2.0,15.1022177154624,False,XOR
8,3,41,15,1.0008169856113813,12.00000144648289,False,XOR
8,8,19,4,2.0,33.02812144298694,False,AneqB
8,4,39,23,1.3997465642485212,7.607001612402072,False,NOR
8,4,52,35,1.4430602688795062,8.373070718379145,False,NOR
8,8,73,0,4.7256334701436025,42.931252986121706,False,AneqB
8,7,86,1,2.0,2.0,False,AeqB
8,2,68,16,2.0,36.0,False,OR
8,1,89,4,2.0,27.54887027154123,False,NAND
8,5,9,5,2.0,23.390037866940826,False,XNOR
8,9,48,4,2.0,3.0,False,DoubleBandpass
8,6,18,5,1.5269571685269494,2.2483002998978163,False,ANOTB
8,2,40,35,2.0,13.07825792450715,False,OR
8,9,71,18,1.8851663147311086,2.7071801453033273,False,DoubleBandpass
8,3,4,12,2.0,23.262389130515015,False,XOR
8,10,41,14,3.9603960396039604,59.708729033870185,False,ratio
8,0,55,25,1.6193916141262514,8.9530666235443,False,AND
8,3,69,28,1.4998928186279832,12.221730456947034,False,XOR
8,6,92,26,1.1971270519137862,6.553918821118063,False,ANOTB
8,5,37,25,2.0,13.020039240547115,False,XNOR
8,7,95,31,2.0,2.0,False,AeqB
8,0,67,23,1.6049525995524592,8.583335518099785,False,AND
8,7,18,32,2.0,2.0,False,AeqB
8,6,73,24,1.247860645148875,5.568855981629007,False,ANOTB
8,4,47,35,1.3997124329783062,8.350333640065996,False,NOR
8,1,78,2,2.0,19.276977056113257,False,NAND
8,3,98,31,2.0,24.0,False,XOR
8,3,38,1,4.864685958503607,36.98948782970739,False,XOR
8,7,19,6,1.8515629623459722,1.8269974557418793,False,AeqB
8,6,16,20,1.4595533894186614,5.748328458217723,False,ANOTB
8,7,44,30,1.9164675228379813,1.9165009095832521,False,AeqB
8,4,58,26,1.1149854999652917,5.806790763200205,False,NOR
8,9,38,0,2.0,3.0,False,DoubleBandpass
8,5,31,4,2.0,22.793994538861284,False,XNOR
8,10,61,3,1.9327682720521946,8.476286376072107,False,ratio
8,0,38,26,2.0,10.274763499423322,False,AND
8,3,39,28,1.0321655496501847,11.985118608989287,False,XOR
8,4,47,5,2.0,10.982731348324842,False,NOR
8,6,34,6,1.4018453352303923,3.7031161447928493,False,ANOTB
8,1,47,30,2.0,10.718270506701572,False,NAND
8,9,82,12,2.0,3.0,False,DoubleBandpass
8,7,55,2,2.0,2.0,False,AeqB
8,3,72,35,2.0,21.11311379763582,False,XOR
8,2,70,21,1.5863296271148941,8.75975249328058,False,OR
8,0,67,21,2.0,10.651913994299349,False,AND
8,7,78,18,2.0,2.0,False,AeqB
8,1,99,11,2.0,36.0,False,NAND
8,9,3,14,2.0,2.733189896289776,False,DoubleBandpass
8,2,5,20,2.0,36.0,False,OR
8,3,83,22,2.0,15.18903690518571,False,XOR
8,10,60,25,2.4126424035118585,18.76741850366974,False,ratio
8,3,26,4,2.0,21.413490338764674,False,XOR
8,10,69,32,3.9603960396039604,32.216419273198206,False,ratio
8,9,41,9,2.0,3.0,False,DoubleBandpass
8,10,18,15,2.1829189732902927,14.257276568509917,False,ratio
8,2,56,2,2.0,36.0,False,OR
8,9,10,9,2.0,3.0,False,DoubleBandpass
8,5,98,29,1.0575033085728904,12.001622525220546,False,XNOR
8,7,15,1,2.0,2.0,False,AeqB
8,2,44,32,2.0,12.960229552775402,False,OR
8,6,60,35,2.0,12.0,False,ANOTB
8,9,32,6,1.8203509991438978,2.6397701405045195,False,DoubleBandpass
8,7,58,4,2.0,2.0,False,AeqB
8,2,25,15,1.4927806418513403,8.885680099989552,False,OR
8,10,27,34,3.9603960396039604,31.55766844750127,False,ratio
8,9,17,30,1.8340038058935022,2.7234854039886915,False,DoubleBandpass
8,2,83,6,2.0,21.72314106915186,False,OR
8,3,58,34,1.0568984996334754,11.867732194692534,False,XOR
8,8,90,0,2.0,39.07996584557356,False,AneqB
8,0,83,23,2.0,6.7056535923653895,False,AND
8,5,26,30,1.0112912377719765,11.999098027406925,False,XNOR
8,2,42,16,1.4247244546869378,8.306628479368472,False,OR
8,0,26,31,2.0,12.0,False,AND
8,3,67,24,2.0,24.0,False,XOR
8,3,56,8,4.806982036410065,32.86639400217924,False,XOR
8,7,56,34,1.9116244122208683,1.8503790435624976,False,AeqB
8,10,9,10,3.9603960396039604,50.31347420512679,False,ratio
8,9,77,21,2.0,3.0,False,DoubleBandpass
8,10,64,33,3.9603960396039604,62.34003023183917,False,ratio
8,2,99,12,2.0,34.45310997448296,False,OR
8,9,7,18,2.0,3.0,False,DoubleBandpass
8,2,69,3,2.0,36.0,False,OR
8,9,19,29,1.8621406882571252,2.779950298015661,False,DoubleBandpass
8,2,38,25,1.5003571099167299,8.831328368571024,False,OR
8,7,88,28,2.0,1.680128667865698,False,AeqB
8,4,8,7,2.0,12.0,False,NOR
8,3,61,31,1.5836750841811997,12.781667463221822,False,XOR
8,5,67,3,2.0,24.0,False,XNOR
8,1,48,26,1.4985224359497402,8.994759305217103,False,NAND
8,3,61,3,2.0,13.818431675524122,False,XOR
8,5,85,7,2.0,19.365307908563718,False,XNOR
8,7,16,30,1.916666137047339,1.9165003804376386,False,AeqB
8,3,2,19,1.4518995911077897,12.210059607405436,False,XOR
8,9,53,9,2.0,3.0,False,DoubleBandpass
8,3,57,12,2.0,24.0,False,XOR
8,9,60,30,1.8958006531602098,2.785013110206631,False,DoubleBandpass
8,10,34,30,2.0,9.840172835919743,False,ratio
8,7,45,19,2.0,2.0,False,AeqB
8,4,30,32,1.0206372054979593,5.699511672961023,False,NOR
8,7,81,33,2.0,2.0,False,AeqB
8,9,45,23,1.8525644681087186,2.774498553538118,False,DoubleBandpass
8,10,94,17,2.3499569648269474,23.945618834992292,False,ratio
8,9,3,3,2.0,3.0,False,DoubleBandpass
8,4,23,7,2.0,12.0,False,NOR
8,10,13,24,3.9603960396039604,62.34003023183917,False,ratio
8,3,34,9,2.0,18.570000578965253,False,XOR
8,3,69,32,2.0,13.066083014709575,False,XOR
8,9,6,9,2.0,3.0,False,DoubleBandpass
8,5,73,12,2.0,24.0,False,XNOR
8,1,71,14,2.0,16.477237365914437,False,NAND
8,5,22,28,2.0,15.147916989084019,False,XNOR
8,7,74,12,2.0,2.0,False,AeqB
8,7,55,31,1.9181844587402659,1.9088792636961136,False,AeqB
8,0,71,11,2.0,12.0,False,AND
8,8,77,21,2.1916162084857524,16.369625011672827,False,AneqB
8,4,46,21,1.3450097983239089,6.263539902890446,False,NOR
8,3,26,14,2.0,24.0,False,XOR
8,2,44,29,2.0,12.95854899384974,False,OR
8,9,43,12,1.721760314266207,2.573626449559131,False,DoubleBandpass
8,3,52,1,2.0,24.0,False,XOR
8,10,60,4,3.368756531744284,17.258919238018375,False,ratio
8,5,6,35,2.0,13.093741554180605,False,XNOR
8,9,57,0,2.0,3.0,False,DoubleBandpass
8,1,32,13,2.0,36.0,False,NAND
8,3,59,12,2.0,21.130774222232272,False,XOR
8,0,12,12,2.0,12.0,False,AND
8,0,88,15,1.6655272315065437,7.868014210232954,False,AND
8,6,17,16,1.4023060173904467,0.884942184174334,False,ANOTB
8,3,6,4,2.0,24.0,False,XOR
8,1,46,3,2.0,36.0,False,NAND
8,3,50,12,2.0,10.899988651460495,False,XOR
8,4,17,24,1.1686994597268212,3.3106543865863607,False,NOR
8,8,38,4,2.0,42.8584430408037,False,AneqB
8,10,46,22,2.1287210625463233,21.988700541692584,False,ratio
8,7,85,17,2.0,1.9343695283545934,False,AeqB
8,4,4,34,1.2670574579866036,1.3035941846398922,False,NOR
8,3,65,15,1.0539464482257381,11.97400733923103,False,XOR
8,8,73,28,1.8325960539087842,3.6666151694644937,False,AneqB
8,1,94,26,2.0,9.714674378656252,False,NAND
8,10,41,24,3.9603960396039604,62.34003023183917,False,ratio
8,6,21,0,2.0,12.0,False,ANOTB
8,9,61,3,1.7498190830427376,2.562480110343834,False,DoubleBandpass
8,9,29,12,2.0,3.0,False,DoubleBandpass
8,9,4,21,1.7836312538744776,2.5826463344541923,False,DoubleBandpass
8,9,25,20,1.8582810651533852,2.782462941501812,False,DoubleBandpass
8,7,14,17,1.9492549870246152,1.6083080615626384,False,AeqB
8,6,42,19,2.0,12.0,False,ANOTB
8,5,56,33,1.0000773954475934,12.000000071689444,False,XNOR
8,10,28,7,1.9054886466155536,4.944108866731544,False,ratio
8,4,44,27,1.2786670930217023,6.901496125366083,False,NOR
8,7,10,15,2.0,1.6698158269018004,False,AeqB
8,6,77,13,2.0,12.0,False,ANOTB
8,9,39,1,3.697170751351806,7.702447723035431,False,DoubleBandpass
8,7,88,7,2.0,1.7307266871674247,False,AeqB
8,5,33,29,2.0,12.94575415751695,False,XNOR
8,7,2,11,2.0,1.8825716817756124,False,AeqB
8,5,15,11,2.0,13.207719379761832,False,XNOR
8,4,97,30,1.4936634668419573,8.925581136545146,False,NOR
8,0,40,13,1.434177932009879,5.847418832093912,False,AND
8,8,28,9,1.9903649936495085,9.278058551302339,False,AneqB
8,9,67,25,2.0,3.0,False,DoubleBandpass
8,2,4,17,2.0,36.0,False,OR
8,0,71,18,2.0,9.399341801745171,False,AND
8,7,6,22,2.0,1.8742407537365215,False,AeqB
8,3,97,32,2.0,13.154392598844737,False,XOR
8,2,99,23,1.219150847352649,5.186511132739705,False,OR
8,4,26,6,2.0,12.0,False,NOR
8,1,92,17,2.0,36.0,False,NAND
8,10,4,23,2.3642215110050713,22.922088932365966,False,ratio
8,5,28,3,2.0,19.114144365071983,False,XNOR
8,10,36,18,3.3901748328022556,40.923827616566946,False,ratio
8,4,56,4,2.0,12.0,False,NOR
8,1,20,1,3.616943437692712,37.81072819257405,False,NAND
8,7,20,7,1.8515382849193491,1.8010407172859413,False,AeqB
8,5,97,24,2.0,11.119440986079452,False,XNOR
8,7,89,1,2.0,1.674780342467763,False,AeqB
8,2,80,3,2.0,34.64120136107267,False,OR
8,5,14,8,2.0,23.25920707982479,False,XNOR
8,10,64,28,2.1841847886605157,24.446513419418853,False,ratio
8,2,47,27,1.4917719373141003,8.9043039719921,False,OR
8,8,49,21,1.834406213727085,3.500926371164027,False,AneqB
8,6,9,19,1.1302633035329879,6.041726599535497,False,ANOTB
8,1,68,17,1.6005127613628256,8.186164353333547,False,NAND
8,8,31,18,1.832999964669145,3.6664122111512705,False,AneqB
8,5,77,29,2.0,12.39267976325736,False,XNOR
8,3,67,7,2.0,19.734242994714755,False,XOR
8,2,76,19,2.0,12.795489494609129,False,OR
8,0,86,2,1.8015485995432945,4.477282654538704,False,AND
8,1,59,2,2.0,34.04219733228063,False,NAND
8,1,96,26,1.607642848292684,9.225808354299732,False,NAND
8,0,41,31,2.0,9.974105456610864,False,AND
8,2,63,27,1.6676978488212888,11.4390728906562,False,OR
8,0,68,18,2.0,9.836062488435319,False,AND
8,0,53,5,1.9136746619822884,7.560464308297888,False,AND
8,6,20,11,2.0,12.0,False,ANOTB
8,4,87,5,2.0,12.0,False,NOR
8,6,81,7,2.0,7.674563105946336,False,ANOTB
8,5,31,10,2.0,21.46745284556844,False,XNOR
8,7,25,4,2.0,2.0,False,AeqB
8,10,35,16,3.9603960396039604,62.34003023183917,False,ratio
8,10,92,21,2.2578377965892056,7.249816403014807,False,ratio
8,7,37,12,1.8761446606534977,1.8333883467980308,False,AeqB
8,0,29,26,2.0,12.0,False,AND
8,0,88,9,2.0,9.423303902884461,False,AND
8,10,52,18,2.1816595391173954,24.41399092912899,False,ratio
8,8,31,28,1.8386022777067779,3.669787667581781,False,AneqB
8,8,93,11,2.0715686907667266,25.5576351217578,False,AneqB
8,0,34,18,2.0,7.568207796942459,False,AND
8,5,79,24,2.0,13.73789500187697,False,XNOR
8,8,79,8,2.0,44.0,False,AneqB
8,2,62,31,2.0,7.772664271957962,False,OR
8,7,46,6,2.0,1.747762924737468,False,AeqB
8,7,28,2,2.0,2.0,False,AeqB
8,0,16,29,2.0,9.369484560697524,False,AND
8,9,34,20,1.8359804759615068,2.728746415777971,False,DoubleBandpass
8,10,48,0,3.9603960396039604,62.34003023183917,False,ratio
8,5,60,10,2.0,12.977193563110143,False,XNOR
8,0,88,11,2.0,3.845350253609133,False,AND
8,2,24,11,2.0,10.533525778379628,False,OR
8,2,23,22,2.0,36.0,False,OR
8,3,98,35,1.0688404763925752,12.004928011730549,False,XOR
8,6,29,21,1.414606838566471,6.048610378311811,False,ANOTB
8,10,6,23,2.1257721898054545,22.774474415288136,False,ratio
8,10,52,14,3.9603960396039604,46.706303689608454,False,ratio
8,2,97,3,2.0,36.0,False,OR
8,9,70,18,2.0,3.0,False,DoubleBandpass
8,10,74,31,2.0943894634157054,21.34161004527338,False,ratio
8,3,49,2,2.0,24.0,False,XOR
8,7,99,21,2.0,2.0,False,AeqB
8,7,46,7,1.8761719243644555,1.833897057398441,False,AeqB
8,9,86,10,1.7210477352736633,2.537278194151136,False,DoubleBandpass
8,8,67,10,2.167685919080582,15.893628073430435,False,AneqB
8,1,36,12,2.0,14.971459192930519,False,NAND
8,5,8,6,2.0,20.317391737691306,False,XNOR
8,9,27,23,2.0,1.7886203953052826,False,DoubleBandpass
